Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,fear_and_greed_index
2019-07-05,11159.7,11381.8,10810.3,10970.2,378264,785635,450757,7934713219631,6.9753618891708E+19,0.389,6476538664,2.235,1.184,7.619,45995,232.651,735306,15.791,3.114,17800725.0,27132379.4819,67.0
2019-07-06,10969.8,11650.2,10967.9,11268.0,348496,696733,370983,7934713219631,7.2570842300914E+19,0.357,4874121584,1.653,0.874,8.09,22970,150.44,600215,15.788,2.225,17802987.5,26335706.9788643,72.0
2019-07-07,11267.9,11524.6,11108.1,11415.9,313120,737195,328853,7934713219631,6.4300253899502E+19,0.344,4176539224,1.646,0.707,9.412,25844,140.954,543359,15.79,2.331,17804862.5,22174981.6766,67.0
2019-07-08,11415.8,12332.3,11304.8,12252.6,378788,813077,466918,7934713219631,6.6101928179888E+19,0.408,11955813889,2.095,1.075,8.09,82619,314.261,724630,15.812,2.944,17806800.0,27968213.8393,74.0
2019-07-09,12250.6,12772.9,12111.2,12541.5,365434,855761,456075,8587445349570,7.2606940640373E+19,0.344,12587993493,2.437,1.299,9.351,83435,426.134,708369,15.796,3.572,17808537.5,25335914.8683845,84.0
2019-07-10,12542.8,13134.4,11594.9,12110.6,315535,897453,451247,9064159826491,6.073707577409E+19,0.354,15498039071,3.432,1.95,11.163,92212,629.058,699904,15.895,5.045,17810475.0,21508972.6758,83.0
2019-07-11,12111.6,12111.6,11029.0,11342.3,325647,903222,438162,9064159826491,5.964383690876E+19,0.329,20420403958,2.824,1.645,11.163,105268,467.577,683103,15.946,4.693,17812100.0,19960968.608,62.0
2019-07-12,11343.7,11881.4,11109.8,11762.1,360735,912313,461529,9064159826491,6.736218994641E+19,0.364,20557844949,2.165,1.243,8.78,78292,280.478,785952,15.99,3.186,17814062.5,24773188.3315347,33.0
2019-07-13,11762.8,11798.4,10839.4,11364.9,304404,795302,343656,9064159826491,6.626733506563E+19,0.311,14813908538,1.666,0.926,10.213,58962,191.085,586676,15.977,2.457,17815750.0,20609810.0302,65.0
2019-07-14,11364.3,11448.7,10128.9,10200.1,303142,723537,317071,9064159826491,6.7831716014397E+19,0.297,13849842374,1.46,0.762,9.931,55932,173.768,518194,15.97,2.199,17817962.5,20182908.1298,61.0
2019-07-15,10199.9,11064.7,9885.4,10845.9,348965,858118,435291,9064159826491,6.418528245748E+19,0.307,12826740882,1.911,1.045,9.863,54731,317.085,650051,15.984,3.385,17819562.5,19638311.2811761,16.0
2019-07-16,10844.0,11019.5,9375.3,9424.8,363175,826407,446098,9064159826491,6.8554481239655E+19,0.316,11964728542,1.789,0.96,8.889,70127,279.855,702321,16.002,3.005,17821612.5,22149573.041,34.0
2019-07-17,9425.1,9983.6,9082.6,9723.2,324759,835365,431722,9064159826491,6.9427079433283E+19,0.238,11123718874,1.903,1.042,10.827,55951,448.841,625627,15.989,3.736,17823175.0,16501101.4444,19.0
2019-07-18,9723.1,10787.1,9390.0,10651.4,315624,910833,449989,9064159826491,5.522369004762E+19,0.288,9474810404,2.297,1.273,11.901,159511,454.911,611956,15.997,4.552,17824837.5,15933222.4948449,40.0
2019-07-19,10651.6,10758.4,10160.7,10571.5,299773,910221,428501,9064159826491,5.4103187067627E+19,0.299,8650376362,2.483,1.384,12.203,45811,462.742,613458,15.967,4.601,17825087.5,16208139.751,42.0
2019-07-20,10571.9,11155.6,10462.0,10826.7,322825,821637,361563,9064159826491,6.9569874843147E+19,0.347,6217955258,1.655,0.953,8.136,29423,195.268,653620,15.956,2.213,17828287.5,24399901.5665,34.0
2019-07-21,10827.0,10883.8,10442.5,10714.4,283785,687059,298609,9064159826491,7.4023459325659E+19,0.272,5071398127,1.4,0.841,9.664,39781,135.783,473195,15.958,1.977,17830487.5,20103997.7422695,42.0
2019-07-22,10715.1,10806.3,10196.5,10412.5,319241,750246,396359,9064159826491,7.1457848053102E+19,0.297,6372194443,1.765,0.922,9.114,197566,264.417,622526,15.962,2.657,17830600.0,21529384.3624,42.0
2019-07-23,10412.8,10414.7,9865.4,9888.7,320209,821984,395581,9033161130738,5.9014148655443E+19,0.314,6748833025,1.629,0.934,10.07,38002,302.02,624348,15.951,2.814,17833887.5,18769327.2033,40.0
2019-07-24,9887.2,9945.3,9584.0,9804.3,295450,780391,374100,9013786945892,6.7590362726755E+19,0.257,7134264795,1.641,0.92,10.36,49692,306.659,645324,15.895,2.794,17835662.5,17345757.0026475,20.0
2019-07-25,9804.7,10203.5,9776.6,9945.3,336386,829155,432594,9013786945892,6.3719756320374E+19,0.304,6632786125,1.674,0.892,9.6,59006,324.379,678929,15.851,2.909,17836125.0,19605754.2098,42.0
2019-07-26,9945.2,10436.1,9724.2,9831.0,319446,714614,411615,9013786945892,7.0206755182977E+19,0.296,5818872542,1.425,0.689,8.675,30031,260.72,661658,15.826,2.194,17839725.0,20745948.0012,24.0
2019-07-27,9830.4,10232.3,9389.1,9492.1,283740,648639,338481,9013786945892,7.3983227837906E+19,0.254,4317953015,1.134,0.579,9.474,20825,172.126,515380,15.809,1.71,17841637.5,18834366.1429315,47.0
2019-07-28,9491.1,9798.5,9401.1,9727.8,272799,544655,296675,9013786945892,7.2639938522833E+19,0.29,3369745674,0.922,0.346,8.229,16732,120.809,467316,15.811,1.196,17843700.0,20994348.8071,16.0
2019-07-29,9728.5,9835.4,9502.5,9580.9,333451,713072,396073,9013786945892,7.8997791387307E+19,0.259,11673439640,1.139,0.473,8.571,75236,204.711,616858,14.703,1.858,17845850.0,20887751.4847,19.0
2019-07-30,9580.0,9703.0,9483.0,9580.7,328233,823513,418780,9013786945892,6.5669147558286E+19,0.267,5485378832,1.752,0.863,10.141,61205,316.868,629347,14.67,3.283,17847175.0,17750997.0400789,22.0
2019-07-31,9580.3,10100.0,9562.4,10082.0,361166,743955,437956,9013786945892,6.8310259810253E+19,0.316,5233382143,1.462,0.728,8.421,42754,281.356,692658,14.659,2.448,17849712.5,21676009.1554,31.0
2019-08-01,10081.9,10459.0,9890.6,10380.0,335801,846588,426925,9013786945892,7.7044124563621E+19,0.238,5710890476,1.403,0.686,10.141,30180,336.401,655424,14.656,2.566,17851862.5,18606541.3942,57.0
2019-08-02,10380.5,10664.8,10330.5,10520.1,349387,779623,440467,9013786945892,6.7967179766511E+19,0.333,6056914733,1.341,0.634,8.521,23441,241.269,702061,14.658,2.073,17852687.5,22617508.8714294,61.0
2019-08-03,10519.9,10893.6,10504.5,10815.7,327415,656558,361123,9013786945892,7.6030806338823E+19,0.311,3954020962,0.906,0.272,8.324,18242,152.761,556108,14.639,1.255,17855750.0,23901417.8953,61.0
2019-08-04,10816.1,11017.7,10568.8,10934.6,298638,627600,318515,9013786945892,7.6811317518172E+19,0.297,3943585181,0.714,0.155,8.623,20623,124.931,509869,14.64,0.936,17858212.5,23105969.6977,62.0
2019-08-05,10934.8,11922.3,10934.8,11816.8,338993,877361,437468,9890230141833,7.9399062399898E+19,0.269,8569450501,1.456,0.652,10.07,70178,414.336,696032,14.576,2.31,17859575.0,22256372.3249701,64.0
2019-08-06,11817.6,12291.9,11237.0,11480.9,368187,847750,462640,9985348008060,7.5845181020019E+19,0.319,9018906202,1.464,0.674,8.944,53841,325.198,751980,14.579,2.226,17861775.0,24239820.6588,66.0
2019-08-07,11481.0,12114.5,11406.4,12013.9,370756,885359,408601,9985348008060,8.0248998822887E+19,0.29,7700386314,2.24,1.501,9.412,27096,172.493,713356,14.574,3.573,17863762.5,23489547.2769,45.0
2019-08-08,12015.9,12236.6,11727.0,12191.6,336039,895146,431730,9985348008060,6.7679123668556E+19,0.322,6452544841,2.473,1.437,10.141,50691,360.394,703863,14.557,3.814,17865712.5,22052437.2260143,61.0
2019-08-09,12190.0,12225.3,11885.0,12089.8,340978,827786,426187,9985348008060,7.3390229645285E+19,0.307,6521268719,2.268,1.314,9.796,46749,291.285,647649,14.569,3.435,17867487.5,22823177.0108,60.0
2019-08-10,12090.5,12185.0,11281.6,11314.5,303987,686481,342204,9985348008060,7.2626289238319E+19,0.308,5483053852,1.515,0.836,9.536,66579,173.466,558666,14.601,2.06,17869287.5,22285954.366,59.0
2019-08-11,11314.6,11728.4,11146.1,11517.2,273127,599333,310744,9985348008060,7.9071227666303E+19,0.28,4067068933,1.267,0.365,9.412,24235,173.674,479339,14.601,1.563,17871212.5,22402406.2328598,45.0
2019-08-12,11505.1,11508.6,11267.3,11394.2,297313,784320,348238,9985348008060,7.3702544202941E+19,0.265,5722734359,1.939,1.094,10.827,42550,246.086,569266,14.587,2.952,17872687.5,19835024.1828,48.0
2019-08-13,11395.0,11445.6,10793.2,10892.9,370590,877266,426078,9985348008060,7.1855264709234E+19,0.316,6452682152,2.261,1.481,9.172,38572,249.549,758748,14.519,3.687,17874825.0,23339417.3416,45.0
2019-08-14,10894.2,10894.5,9965.5,10049.4,359845,835040,419227,9985348008060,7.3258555645573E+19,0.281,6231852505,1.712,1.049,9.474,41671,243.126,667112,14.434,2.998,17876750.0,20751478.0270537,11.0
2019-08-15,10053.3,10448.2,9580.1,10303.4,355487,781475,407222,9985348008060,7.8662313884039E+19,0.257,7979453176,1.52,0.894,9.172,42349,257.873,633290,14.449,2.672,17878650.0,20403806.3046,13.0
2019-08-16,10300.9,10734.0,9788.6,10335.6,323478,764115,402147,9985348008060,7.594460597061E+19,0.255,5166867045,1.626,0.905,9.796,31272,291.532,590406,14.404,2.719,17880400.0,20175209.2411,31.0
2019-08-17,10335.5,10460.7,10016.3,10218.1,288128,755273,334224,9985348008060,6.7289292819356E+19,0.251,5965170644,1.266,0.746,11.25,57346,209.094,497467,14.409,2.165,17882000.0,16818757.380567,20.0
2019-08-18,10219.3,10494.9,10086.7,10312.7,276239,730153,300987,10016798869144,6.5669222895711E+19,0.251,4345789674,1.087,0.597,11.429,35950,174.351,445842,14.409,1.819,17883600.0,16497323.4009,14.0
2019-08-19,10312.8,10923.9,10267.8,10910.7,330310,711830,391228,10183488432890,7.5049883500464E+19,0.294,5011458401,1.339,0.689,8.834,27992,275.628,616526,14.402,2.005,17885637.5,22512416.2143,30.0
2019-08-20,10911.2,10941.6,10581.0,10752.6,333151,789175,419942,10183488432890,7.9380362938979E+19,0.266,5134381220,1.508,0.715,9.412,314724,292.722,624794,14.389,2.384,17885925.0,21381940.8221323,39.0
2019-08-21,10753.3,10797.8,9908.0,10141.5,308672,856752,442553,10183488432890,7.2110587966504E+19,0.248,5074971813,1.729,0.827,10.588,812025,331.962,661174,14.41,2.982,17889137.5,18133519.9256,11.0
2019-08-22,10141.1,10218.2,9777.0,10105.0,322312,884853,449247,10183488432890,6.8849889102623E+19,0.265,3946916036,1.685,0.821,10.213,365698,291.412,695290,14.405,2.974,17891262.5,18244786.7421,5.0
2019-08-23,10104.9,10434.3,9921.4,10388.7,340067,801272,412624,10183488432890,7.489296255351E+19,0.268,5427855412,1.252,0.595,9.412,20486,251.089,705809,14.674,2.123,17891450.0,20303216.6174991,33.0
2019-08-24,10389.4,10415.9,9917.5,10131.0,304321,691934,343718,10183488432890,8.0176461065653E+19,0.257,3379675383,1.004,0.47,9,15078,164.011,626450,14.674,1.483,17894950.0,20913191.1542,39.0
2019-08-25,10132.1,10307.0,9935.2,10136.3,288779,628730,298880,10183488432890,7.8245041929152E+19,0.253,3031984034,0.755,0.234,9.29,20560,126.957,467031,14.689,1.102,17896987.5,20023054.221,33.0
2019-08-26,10136.0,10568.2,10136.0,10371.8,318082,854486,409844,10183488432890,7.5561059192841E+19,0.239,5687691459,1.079,0.446,10.511,33726,297.807,628053,14.673,1.901,17898437.5,18051599.1536065,41.0
2019-08-27,10372.2,10387.6,10060.2,10184.8,325849,850752,410273,10183488432890,6.9133210110732E+19,0.254,5674721911,1.063,0.477,10.667,28058,289.624,624242,14.673,1.975,17900162.5,17790117.8193,30.0
2019-08-28,10184.7,10271.3,9629.6,9729.4,341049,778932,398274,10183488432890,7.3671161869291E+19,0.263,4888085256,1.002,0.4,9.536,26257,224.417,595041,14.58,1.764,17902275.0,19285143.4358,32.0
2019-08-29,9729.1,9729.1,9343.0,9491.0,346569,739454,418720,10183488432890,8.0126567539442E+19,0.249,6779020768,0.933,0.363,8.727,24466,232.226,655236,14.548,1.619,17902500.0,20199158.8493224,20.0
2019-08-30,9494.1,9675.7,9370.2,9585.4,349040,749704,416221,10183488432890,8.1800566206321E+19,0.238,5993263968,0.943,0.417,9,22924,215.987,640275,14.539,1.695,17906237.5,19625872.0326,24.0
2019-08-31,9585.5,9677.5,9457.3,9594.4,342029,670998,353531,10183488432890,8.0349506623844E+19,0.251,3893676871,0.675,0.272,8.675,21900,134.01,534181,14.557,1.146,17908037.5,20380765.5465,20.0
2019-09-01,9594.7,9799.5,9533.6,9729.3,285325,663999,323789,10685572378040,8.6326921289919E+19,0.202,4030368952,0.678,0.234,10.07,29109,156.961,499618,14.557,1.11,17910300.0,17386554.1806439,24.0
2019-09-02,9728.8,10431.5,9720.3,10348.8,327099,793282,402862,10771996663680,7.673309952123E+19,0.245,5362241827,0.874,0.317,9.664,28160,238.426,628285,14.522,1.521,17912125.0,19567794.8424,28.0
2019-09-03,10348.1,10756.8,10283.5,10612.3,370467,793126,457516,10771996663680,8.4459085368777E+19,0.26,6247675089,1.107,0.413,8.78,29481,280.002,702776,14.535,1.867,17913587.5,22232234.9654,41.0
2019-09-04,10611.6,10783.6,10388.6,10568.2,324605,871268,416330,10771996663680,7.8735979232243E+19,0.233,5775467517,1.216,0.548,10.588,39275,327.905,639607,14.538,2.15,17915562.5,18375693.837806,43.0
2019-09-05,10567.8,10630.7,10469.9,10566.9,352245,765116,423330,10771996663680,8.4694533984015E+19,0.262,6852761186,1.102,0.489,8.727,37243,252.976,667714,14.555,1.749,17917712.5,22456931.6286,41.0
2019-09-06,10566.7,10896.2,10227.4,10309.3,365373,802831,457161,10771996663680,8.6731527479616E+19,0.247,8431913901,1.091,0.463,9.114,34314,279.662,704382,14.76,1.859,17919100.0,21464687.5948,43.0
2019-09-07,10306.9,10556.4,10302.3,10461.1,314279,684332,365389,10771996663680,7.7981179079967E+19,0.254,4788472512,0.886,0.351,9.6,20821,190.797,548704,14.767,1.406,17921750.0,20094042.8606613,39.0
2019-09-08,10461.6,10578.0,10266.3,10402.8,288330,513723,331802,10771996663680,8.9560543105005E+19,0.261,4026024011,0.79,0.3,8.136,25414,172.092,500881,14.768,0.974,17924062.5,23644815.6797,43.0
2019-09-09,10402.1,10478.0,10095.7,10309.0,316706,777857,412267,10771996663680,8.9476443801821E+19,0.214,5388594580,1.066,0.398,9.863,28526,323.672,637134,14.671,1.762,17924625.0,19160369.4909,41.0
2019-09-10,10308.7,10379.8,9970.7,10105.4,339676,659493,435420,10771996663680,8.7647043158632E+19,0.27,6792968194,1.126,0.486,7.912,36778,312.988,721584,14.675,1.616,17928087.5,23662199.3205437,41.0
2019-09-11,10104.9,10257.5,9908.9,10162.5,338092,648117,431653,10771996663680,9.5138783348305E+19,0.247,5457821746,1.037,0.447,7.826,33432,302.026,706324,14.668,1.49,17930150.0,23997270.4992,38.0
2019-09-12,10162.4,10447.9,10051.0,10415.1,335710,715094,440793,10771996663680,9.3392801791455E+19,0.22,5897766449,0.9,0.364,9.114,25205,298.743,669370,14.61,1.473,17932225.0,20481339.8622,39.0
2019-09-13,10415.2,10441.4,10174.1,10342.1,308706,765292,418350,10958429712866,8.6481742604513E+19,0.227,4842739763,0.921,0.345,9.6,23421,303.781,656956,14.616,1.448,17934200.0,19643241.8545153,38.0
2019-09-14,10342.2,10421.4,10253.7,10337.3,299739,643714,370573,11890594958796,8.9667203266202E+19,0.226,4857347393,0.726,0.282,9.29,21155,210.678,578185,14.605,1.074,17935650.0,20523303.2794,39.0
2019-09-15,10337.3,10360.4,10272.0,10311.5,273999,643612,324007,11890594958796,8.4899511583805E+19,0.226,3595079483,0.688,0.207,9.796,18734,194.347,509097,14.605,0.984,17938025.0,19411747.0474,38.0
2019-09-16,10311.3,10360.5,10108.5,10255.5,347178,767938,431688,11890594958796,9.9089352791355E+19,0.215,5570107030,0.867,0.306,8.834,29367,283.912,667123,14.561,1.416,17939862.5,21460937.0914746,38.0
2019-09-17,10254.6,10273.6,10153.5,10195.7,343630,830790,438441,11890594958796,8.9832131447666E+19,0.215,5821586455,1.032,0.475,9.73,34127,349.708,665782,14.55,1.839,17941187.5,19262723.3651,41.0
2019-09-18,10195.7,10257.5,10119.3,10164.7,363011,722292,446011,11890594958796,9.3949305668887E+19,0.24,6433630194,0.96,0.391,8.276,24281,306.092,766186,14.563,1.545,17943737.5,22533478.527,38.0
2019-09-19,10164.6,10297.6,9707.6,10250.5,345962,769222,423988,11890594958796,9.5503797730462E+19,0.198,5597715575,1.057,0.414,9.73,21877,269.813,638230,14.581,1.938,17945937.5,19373703.7112655,31.0
2019-09-20,10251.5,10279.5,10088.6,10172.7,340778,742245,428303,11890594958796,9.1294729407412E+19,0.214,6527740662,0.958,0.421,9.536,26085,287.982,648647,14.538,1.67,17946712.5,19539823.5859,41.0
2019-09-21,10172.8,10177.9,9939.8,9993.0,335847,613923,383971,11890594958796,9.2335601900794E+19,0.229,5686032102,0.701,0.287,8.675,21697,183.642,580157,14.535,1.116,17949650.0,21079948.1168,37.0
2019-09-22,9993.0,10075.0,9870.9,10031.6,318547,585734,339268,11890594958796,9.5555428319982E+19,0.219,3721211377,0.645,0.146,8.675,53687,122.819,520295,14.534,0.98,17951737.5,21169975.568586,37.0
2019-09-23,10031.3,10048.8,9656.3,9702.2,288035,871061,407428,11890594958796,8.2848318186323E+19,0.174,4322552242,1.108,0.448,12.632,51090,382.261,626986,14.533,2.21,17952225.0,14647183.7982,41.0
2019-09-24,9702.7,9793.8,8069.4,8513.9,353106,815485,454901,11890594958796,7.9937001412564E+19,0.237,8988930132,1.031,0.447,9.172,34982,326.587,717921,14.541,1.923,17955250.0,19220354.7855,39.0
2019-09-25,8512.3,8729.8,8245.1,8432.4,347591,799184,437349,11890594958796,9.4971516405711E+19,0.178,7189945341,1.043,0.453,9.231,40065,316.42,717789,14.527,2.15,17957212.5,17222704.4025811,15.0
2019-09-26,8432.5,8463.1,7773.6,8063.8,355604,697999,423844,12017674556108,1.0197810602489E+20,0.176,5107400453,0.758,0.292,8.421,26199,205.338,647024,14.536,1.505,17957787.5,18142040.4351,12.0
2019-09-27,8063.8,8257.4,7882.1,8184.9,303771,780538,404732,12759819404409,9.673692055455E+19,0.14,5088369335,0.908,0.373,10.909,24412,277.496,577559,14.534,2.035,17960850.0,13731933.7325,24.0
2019-09-28,8184.5,8297.2,8031.1,8208.5,314274,619630,362172,12759819404409,9.1285058727796E+19,0.18,3560386937,0.602,0.232,9.057,17456,122.839,562853,14.549,1.153,17962925.0,16399123.5708253,32.0
2019-09-29,8208.0,8226.8,7922.1,8049.1,285406,632524,328896,12759819404409,9.0269071153291E+19,0.154,3329309436,0.595,0.21,10.588,17151,135.175,487009,14.554,1.221,17963312.5,14292283.4734,33.0
2019-09-30,8048.9,8318.5,7749.0,8284.3,311266,807855,410915,12759819404409,8.6882957405859E+19,0.155,4941791930,1.065,0.569,11.077,28709,320.559,620880,14.558,2.463,17966175.0,13436667.5184,27.0
2019-10-01,8285.0,8486.2,8187.9,8302.7,337101,791216,437480,12759819404409,8.6815343144897E+19,0.177,4755108811,1.198,0.703,10.07,28709,282.148,675392,14.558,2.63,17968237.5,15347785.3282141,38.0
2019-10-02,8302.7,8374.0,8167.7,8364.1,326409,698116,411674,12759819404409,9.4792078104057E+19,0.165,3633263709,0.942,0.542,9.73,21364,216.615,621924,14.533,1.972,17968850.0,15983802.946,39.0
2019-10-03,8363.6,8391.7,8090.1,8226.9,326367,708758,402109,12759819404409,9.2175599243774E+19,0.168,4387819172,0.958,0.501,9.796,20379,207.261,612494,14.535,2.021,17971875.0,15446657.0072,37.0
2019-10-04,8227.6,8233.6,8041.4,8148.1,337075,734079,411482,12759819404409,9.1060007144028E+19,0.167,4199281838,0.674,0.257,9.796,17423,170.978,641998,14.528,1.491,17973712.5,15198779.2000248,30.0
2019-10-05,8148.0,8185.1,8030.6,8127.3,326525,606572,363723,12759819404409,1.0247499170439E+20,0.158,2888167170,0.477,0.122,9.114,12394,117.803,566242,14.528,0.961,17974362.5,16377861.1718,31.0
2019-10-06,8127.3,8145.5,7834.9,7881.9,277464,568854,324611,12759819404409,9.3752688508679E+19,0.161,3079541982,0.476,0.113,9.664,15420,142.601,487979,14.527,0.878,17977550.0,15379216.33,32.0
2019-10-07,7882.6,8293.5,7797.0,8198.6,328648,712409,404243,12759819404409,9.7563373730575E+19,0.162,3948772739,0.607,0.145,9.29,17092,219.736,614170,14.526,1.26,17979387.5,15743886.0120569,27.0
2019-10-08,8198.5,8323.1,8118.1,8182.9,336192,687268,401689,12759819404409,1.0208491227217E+20,0.165,4293978021,0.676,0.211,8.889,20797,209.847,627364,14.527,1.348,17979900.0,17060959.4496,39.0
2019-10-09,8180.1,8655.9,8122.7,8566.7,310911,746120,390038,12759819404409,9.5402734393508E+19,0.153,4877278305,0.814,0.366,10.435,23826,274.262,572744,14.525,1.731,17982912.5,14626389.9734,37.0
2019-10-10,8566.8,8638.5,8438.7,8562.3,344886,683317,412487,12874760266707,9.3315145143847E+19,0.189,4765805789,0.83,0.369,8.889,20028,232.614,648261,14.541,1.627,17985087.5,17831123.6787614,41.0
2019-10-11,8562.2,8751.1,8249.7,8267.8,345269,721762,412481,13008091666972,1.1013319860046E+20,0.151,4365688253,0.677,0.265,9.231,18180,202.936,593749,14.531,1.408,17985425.0,17060812.1042,39.0
2019-10-12,8267.6,8394.8,8260.9,8304.4,301560,687895,337840,13008091666972,9.1672153644731E+19,0.153,2869783477,0.574,0.203,10.827,13148,137.812,519691,14.536,1.234,17988612.5,14021139.9222,38.0
2019-10-13,8304.3,8450.2,8190.6,8281.5,279345,578445,309583,13008091666972,9.4463553160169E+19,0.159,2492298266,0.484,0.12,10.141,12580,120.094,470895,14.535,0.904,17990725.0,15185999.1606783,38.0
2019-10-14,8281.3,8374.3,8222.2,8353.3,304331,755043,383948,13008091666972,8.490229438092E+19,0.168,5488675881,0.651,0.227,10.667,22402,221.926,563087,14.562,1.393,17990962.5,14628224.1899,37.0
2019-10-15,8353.4,8400.2,8139.5,8167.2,339545,713258,405404,13008091666972,9.3634869072628E+19,0.171,3842231080,0.631,0.249,9.412,18146,206.737,630058,14.579,1.336,17994187.5,16240085.9584,39.0
2019-10-16,8167.1,8185.9,7929.8,8000.4,338330,774990,414529,13008091666972,9.0462483365548E+19,0.162,5727601621,0.696,0.256,10.07,24911,218.393,633943,14.576,1.605,17996087.5,14633533.2162171,40.0
2019-10-17,8000.4,8118.2,7944.4,8073.3,333955,739596,403269,13008091666972,9.8475013500795E+19,0.155,5253931408,0.613,0.241,9.6,24601,203.546,643060,14.561,1.337,17996500.0,15858419.077,40.0
